,dice,jaccard,acc,precision,recall,fpr,fnr,nfpr,kap,auc,inf,mk,hd,msd,mdsd,stdsd,hd95
50,0.9815541183531044,0.9637764127101826,0.9845733642578125,0.9743660833812353,0.9888489836797213,0.018460708876786212,0.011151004066428074,0.026014925190241033,0.9782369565377663,0.9851941435283929,0.9703882870567857,0.9663687667810703,3.5999999046325684,0.5806239721078356,0.42426636815071106,0.49085087019207696,1.5297061145305633
51,0.9744017094871134,0.9500812535479457,0.9870351155598959,0.9525623217639443,0.9972659979594631,0.016328627027874732,0.002733981484285126,0.04966390527678993,0.9735083416950573,0.99046869574392,0.9809373914878401,0.9516493680212283,1.5000015497207642,0.5634422210248071,0.5999984741210938,0.21236049795730105,0.9000015258789062
52,0.9776668808602728,0.9563095067124107,0.98602294921875,0.9600644688821492,0.9959267986434838,0.018368290703763293,0.004073184798854461,0.04142727046940972,0.9741730431668668,0.9887792622486912,0.9775585244973822,0.9582280740148279,3.1320886611938477,0.6514853856809534,0.5999984741210938,0.4877145353524236,1.500002121925354
53,0.9716561848253353,0.9448748273555758,0.9852701822916666,0.9464963114406272,0.9981901707617252,0.019104160437474656,0.0018098091292845398,0.0564258279876933,0.9702940859579539,0.9895430152166204,0.9790860304332408,0.945872036153407,4.295347213745117,0.739376633693916,0.6000003814697266,0.6599590421144343,2.278661119937875
54,0.9742877606614617,0.9498646143578835,0.9841766357421875,0.954231949322757,0.9952047109294266,0.020577509440196318,0.004795272185812205,0.047733220768256646,0.9705467731336836,0.9873136091869957,0.9746272183739915,0.9521257648307322,6.356886386871338,0.7399378524223925,0.6000000238418579,0.7246339783383238,2.012460231781006
55,0.9746171875671222,0.9504910514880714,0.981231689453125,0.9552202452001638,0.9948182023168021,0.02648388696313399,0.00518178364042376,0.0466360534187134,0.96748783272573,0.9841671646982211,0.9683343293964423,0.9522066601382417,5.474483966827393,0.800505765567939,0.5999984741210938,0.9124812297287355,3.226142358779889
56,0.9767380172961958,0.9545336715386648,0.9901682535807291,0.954668400699419,0.9998521484218945,0.01235098056434444,0.00014782694028217847,0.047477086823691735,0.9705091609507827,0.9937505962476867,0.9875011924953734,0.9546294871487793,1.6155524253845215,0.5037974288023767,0.5999908447265625,0.2521981574951672,0.9000015258789062
57,0.9811523280619254,0.9630019826178292,0.988037109375,0.9630019826178292,0.9999999836652023,0.01737216452317275,0.0,0.03841944494356327,0.9780282142212451,0.9913139177384136,0.9826278354768272,0.9630019977662769,1.2369327545166016,0.49830339934229045,0.5999984741210938,0.20460673602592935,0.8485313653945923
58,0.9825535149851519,0.9657053510493115,0.9887135823567709,0.9658546238313503,0.9998399712002566,0.016471184624375083,0.00016001279846367234,0.035346827746219694,0.9794358598101814,0.9916844012885806,0.9833688025771612,0.965778831795792,2.2847328186035156,0.5243266919416066,0.42426568269729614,0.3689604947055878,1.1999998092651367
59,0.9873805008030676,0.9750755358613171,0.9905192057291666,0.9753624608720445,0.9996983850666485,0.014895199776044768,0.0003016012242048527,0.025252248300065804,0.9836601014562978,0.9924015994998752,0.9848031989997503,0.975181915170678,3.9115304946899414,0.48345788136652595,0.3000030517578125,0.5085263994704832,1.081660509109497
